real_timestamp,rssi,x,y,imaginary,real,amplitude,phase
606.102,-52,2.655007799,6.151082907,"[-108, 8, 24, 24, 24, 22, 23, 24, 23, 25, 25, 28, 24, 24, 26, 23, 23, 22, 17, 16, 11, 12, 10, 8, 8, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 11, 11, 11, 11, 9, 11, 10, 14, 17, 23, 26, 25, 28, 26, 34, 31, 29, 31, 30, 27, 28, 22, 25, 26, 23]","[-64, 0, -10, -7, 0, 7, 8, 8, 11, 10, 10, 6, 10, 7, 7, 8, 7, 6, 11, 13, 19, 19, 23, 27, 28, 31, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -6, -7, -6, 0, 4, 6, 13, 15, 18, 17, 19, 21, 20, 18, 13, 12, 10, 4, 0, -3, -9, -7, -15, -19, -19]","[125.53883861180172, 8.0, 26.0, 25.0, 24.0, 23.08679276123039, 24.351591323771842, 25.298221281347036, 25.495097567963924, 26.92582403567252, 26.92582403567252, 28.635642126552707, 26.0, 25.0, 26.92582403567252, 24.351591323771842, 24.041630560342615, 22.80350850198276, 20.248456731316587, 20.615528128088304, 21.95449840010015, 22.47220505424423, 25.079872407968907, 28.160255680657446, 29.120439557122072, 31.400636936215164, 33.37663853655727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.401219466856727, 12.529964086141668, 13.038404810405298, 12.529964086141668, 11.0, 9.848857801796104, 12.529964086141668, 16.401219466856727, 20.518284528683193, 24.758836806279895, 28.600699292150182, 32.202484376209235, 32.64965543462902, 34.40930106817051, 31.622776601683793, 36.40054944640259, 33.24154027718932, 30.675723300355934, 31.25699921617557, 30.0, 27.16615541441225, 29.410882339705484, 23.08679276123039, 29.154759474226502, 32.202484376209235, 29.832867780352597]","[-2.105751400580993, 1.5707963267948966, 1.965587446494658, 1.8545904360032244, 1.5707963267948966, 1.2627435457711202, 1.2360594894780819, 1.2490457723982544, 1.124690777851493, 1.1902899496825317, 1.1902899496825317, 1.35970299357215, 1.176005207095135, 1.2870022175865687, 1.3078015951139772, 1.2360594894780819, 1.2753554896511765, 1.3045442776439713, 0.9964914966201949, 0.8884797719201485, 0.5247957716501074, 0.5633162614919681, 0.41012734054149097, 0.28805544705062586, 0.27829965900511133, 0.15991312315821926, 0.15037142800713454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2264919530364327, 2.0701430484750265, 2.137525544318403, 2.0701430484750265, 1.5707963267948966, 1.1525719972156676, 1.0714496051147666, 0.6556956262415362, 0.7509290623979403, 0.7568345055586884, 0.9342881110069455, 0.9397169393235674, 0.8721365020734334, 0.9505468408120752, 0.9652516631899266, 1.2055948770067235, 1.201462669121271, 1.2387368592520112, 1.442473099109102, 1.5707963267948966, 1.6814535479687922, 1.8817946074004375, 1.878849107818673, 2.1112158270654806, 2.201875714266226, 2.2612427838495885]"
606.108,-52,2.645285637,6.16844446,"[-108, 8, 12, 9, 2, -5, -5, -5, -8, -7, -8, -4, -8, -6, -6, -6, -4, -5, -10, -12, -18, -18, -22, -27, -28, -31, -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 8, 7, 1, -3, -5, -12, -13, -16, -15, -16, -18, -17, -15, -9, -7, -6, 0, 4, 6, 12, 10, 17, 21, 20]","[-64, 0, 22, 23, 24, 22, 24, 25, 24, 25, 26, 28, 25, 24, 26, 24, 24, 23, 19, 17, 13, 14, 12, 10, 11, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 10, 10, 11, 9, 12, 12, 15, 20, 25, 28, 27, 30, 28, 36, 32, 30, 30, 30, 26, 26, 21, 22, 22, 20]","[125.53883861180172, 8.0, 25.059928172283335, 24.698178070456937, 24.08318915758459, 22.561028345356956, 24.515301344262525, 25.495097567963924, 25.298221281347036, 25.96150997149434, 27.202941017470888, 28.284271247461902, 26.248809496813376, 24.73863375370596, 26.68332812825267, 24.73863375370596, 24.331050121192877, 23.53720459187964, 21.470910553583888, 20.808652046684813, 22.20360331117452, 22.80350850198276, 25.059928172283335, 28.792360097775937, 30.083217912982647, 32.01562118716424, 33.95585369269929, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.556349186104045, 10.816653826391969, 12.806248474865697, 12.206555615733702, 11.045361017187261, 9.486832980505138, 13.0, 16.97056274847714, 19.849433241279208, 25.612496949731394, 29.154759474226502, 32.2490309931942, 32.449961479175904, 34.48187929913333, 31.76476034853718, 37.107950630558946, 32.7566787083184, 30.59411708155671, 30.0, 30.265491900843113, 26.68332812825267, 28.635642126552707, 23.259406699226016, 27.80287754891569, 30.4138126514911, 28.284271247461902]","[-2.105751400580993, 1.5707963267948966, 0.4993467216801301, 0.372987721800061, 0.08314123188844123, -0.22347660114063303, -0.20539538918976738, -0.19739555984988075, -0.3217505543966422, -0.2730087030867106, -0.2984989315861793, -0.14189705460416394, -0.3097029445424562, -0.24497866312686414, -0.22679884805388587, -0.24497866312686414, -0.16514867741462683, -0.21406068356382152, -0.4844779290370232, -0.6146629519221655, -0.9453112865556675, -0.9097531579442097, -1.0714496051147666, -1.2160906747839564, -1.1964627107873127, -1.3182420510168371, -1.332960399337446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7853981633974483, 0.5880026035475675, 0.6747409422235526, 0.6107259643892086, 0.09065988720074511, -0.3217505543966422, -0.3947911196997615, -0.7853981633974483, -0.714090698612158, -0.6747409422235526, -0.5404195002705842, -0.5191461142465229, -0.5880026035475675, -0.515549007458979, -0.49180917598869855, -0.24497866312686414, -0.21535769969773805, -0.19739555984988075, 0.0, 0.13255153229667402, 0.22679884805388587, 0.43240777557053783, 0.4444192099010989, 0.65788860518221, 0.7621465405869854, 0.7853981633974483]"
606.114,-52,2.6565678,6.155088007,"[-108, 8, -21, -22, -22, -21, -22, -23, -22, -23, -24, -26, -24, -23, -24, -22, -22, -21, -17, -16, -13, -14, -12, -11, -12, -10, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -10, -10, -10, -10, -9, -11, -12, -14, -18, -23, -26, -25, -28, -26, -32, -29, -28, -28, -27, -24, -24, -19, -20, -21, -19]","[-64, 0, 10, 8, 2, -4, -4, -5, -8, -7, -7, -2, -6, -4, -4, -5, -3, -3, -8, -10, -16, -16, -20, -23, -24, -27, -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 6, 6, 0, -3, -5, -12, -12, -15, -13, -15, -16, -15, -14, -9, -7, -6, -1, 2, 4, 10, 8, 15, 19, 19]","[125.53883861180172, 8.0, 23.259406699226016, 23.40939982143925, 22.090722034374522, 21.37755832643195, 22.360679774997898, 23.53720459187964, 23.40939982143925, 24.041630560342615, 25.0, 26.076809620810597, 24.73863375370596, 23.345235059857504, 24.331050121192877, 22.561028345356956, 22.20360331117452, 21.213203435596427, 18.788294228055936, 18.867962264113206, 20.615528128088304, 21.2602916254693, 23.323807579381203, 25.495097567963924, 26.832815729997478, 28.792360097775937, 30.364452901377952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.212670403551895, 11.180339887498949, 11.661903789690601, 11.661903789690601, 10.0, 9.486832980505138, 12.083045973594572, 16.97056274847714, 18.439088914585774, 23.430749027719962, 26.419689627245813, 30.01666203960727, 29.68164415931166, 31.76476034853718, 29.5296461204668, 33.24154027718932, 29.832867780352597, 28.635642126552707, 28.0178514522438, 27.073972741361768, 24.331050121192877, 26.0, 20.615528128088304, 25.0, 28.319604517012593, 26.870057685088806]","[-2.105751400580993, 1.5707963267948966, -1.1263771168937977, -1.2220253232109897, -1.4801364395941514, -1.7590178320996674, -1.750649826587375, -1.784857010358718, -1.9195673303788037, -1.8662371639386166, -1.8545904360032244, -1.6475682180646747, -1.8157749899217608, -1.7429871413178357, -1.7359450042095235, -1.7942729279355296, -1.7063240407803975, -1.7126933813990606, -2.0106389096106327, -2.129395642138459, -2.459276098715045, -2.4227626539681686, -2.601173153319209, -2.6954871046463897, -2.677945044588987, -2.7868870015788527, -2.840672419229368, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8850668158886104, -1.1071487177940904, -1.0303768265243125, -1.0303768265243125, -1.5707963267948966, -1.892546881191539, -1.9974238199217726, -2.356194490192345, -2.279422598922567, -2.2655346029916, -2.0852476398539244, -2.0940746489268722, -2.1401095178955587, -2.0626055027835952, -2.0647376957144776, -1.8449637779145553, -1.8076450877418169, -1.7818896600176433, -1.6064954394742206, -1.4968572891369563, -1.4056476493802699, -1.176005207095135, -1.1722738811284763, -0.9272952180016122, -0.8353565591193911, -0.7853981633974483]"
606.12,-52,2.643134927,6.141601063,"[-108, 8, -13, -9, -2, 4, 5, 5, 9, 8, 9, 4, 7, 5, 5, 6, 4, 5, 10, 11, 18, 18, 22, 26, 27, 30, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -7, -8, -7, -1, 3, 5, 12, 14, 16, 15, 16, 17, 17, 16, 10, 8, 7, 1, -2, -5, -12, -9, -17, -21, -20]","[-64, 0, -23, -24, -25, -23, -24, -25, -25, -26, -26, -29, -26, -25, -27, -24, -24, -24, -19, -18, -14, -14, -13, -11, -11, -8, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -11, -12, -12, -11, -10, -12, -13, -15, -19, -25, -28, -27, -30, -29, -36, -33, -31, -32, -30, -25, -28, -22, -24, -24, -22]","[125.53883861180172, 8.0, 26.419689627245813, 25.632011235952593, 25.079872407968907, 23.345235059857504, 24.515301344262525, 25.495097567963924, 26.570660511172846, 27.202941017470888, 27.51363298439521, 29.274562336608895, 26.92582403567252, 25.495097567963924, 27.459060435491963, 24.73863375370596, 24.331050121192877, 24.515301344262525, 21.470910553583888, 21.095023109728988, 22.80350850198276, 22.80350850198276, 25.553864678361276, 28.231188426986208, 29.154759474226502, 31.04834939252005, 32.984845004941285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.278820596099706, 13.038404810405298, 14.422205101855956, 13.892443989449804, 11.045361017187261, 10.44030650891055, 13.0, 17.69180601295413, 20.518284528683193, 24.839484696748443, 29.154759474226502, 32.2490309931942, 31.906112267087632, 34.48187929913333, 33.12099032335839, 37.36308338453881, 33.95585369269929, 31.78049716414141, 32.01562118716424, 30.066592756745816, 25.495097567963924, 30.463092423455635, 23.769728648009426, 29.410882339705484, 31.89043743820395, 29.732137494637012]","[-2.105751400580993, 1.5707963267948966, -2.6271413405307653, -2.782821983319221, -3.061762667877556, 2.969401839066854, 2.936197264400026, 2.9441970937399127, 2.796037073008081, 2.843093722003614, 2.8083483524781205, 3.0045264792796056, 2.8785979219088738, 2.9441970937399127, 2.958481836327309, 2.896613990462929, 2.976443976175166, 2.936197264400026, 2.65711472455277, 2.593043251139265, 2.2318394956455836, 2.2318394956455836, 2.104504518434158, 1.9710369838288708, 1.9576720445259248, 1.8313987185422376, 1.8157749899217608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.399645385583876, -2.5748634360662868, -2.5535900500422257, -2.6135182051634334, -3.050932766389048, 2.8501358591119264, 2.746801533890032, 2.396173177315635, 2.390663591191853, 2.4416997838705496, 2.601173153319209, 2.62244653934327, 2.579671091332978, 2.6260436461308143, 2.6374266921106404, 2.8706458032513726, 2.9037567261323427, 2.9195107516843133, 3.110352820159525, -3.0750244898139694, -2.9441970937399127, -2.7367008673047097, -2.7532739354173272, -2.525295716193722, -2.4227626539681686, -2.403777593469328]"
609.105,-52,2.639002437,6.157157566,"[-108, 8, 15, 12, 6, 0, 1, -1, -2, -2, -2, 3, -1, 1, 1, 1, 3, 2, -4, -5, -12, -13, -16, -20, -21, -24, -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 8, 7, 3, -1, -3, -10, -10, -11, -9, -9, -12, -11, -10, -4, -2, -2, 4, 7, 9, 15, 11, 18, 22, 20]","[-64, 0, 19, 20, 21, 22, 24, 24, 25, 25, 26, 27, 25, 24, 25, 23, 22, 22, 19, 18, 16, 16, 16, 15, 16, 15, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 7, 8, 9, 9, 11, 12, 15, 19, 24, 27, 27, 29, 28, 33, 30, 28, 28, 27, 22, 22, 18, 18, 17, 15]","[125.53883861180172, 8.0, 24.20743687382041, 23.323807579381203, 21.840329667841555, 22.0, 24.020824298928627, 24.020824298928627, 25.079872407968907, 25.079872407968907, 26.076809620810597, 27.16615541441225, 25.019992006393608, 24.020824298928627, 25.019992006393608, 23.021728866442675, 22.20360331117452, 22.090722034374522, 19.4164878389476, 18.681541692269406, 20.0, 20.615528128088304, 22.627416997969522, 25.0, 26.40075756488817, 28.30194339616981, 30.01666203960727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.601470508735444, 10.63014581273465, 10.63014581273465, 10.63014581273465, 9.486832980505138, 9.055385138137417, 11.40175425099138, 15.620499351813308, 18.027756377319946, 21.95449840010015, 25.632011235952593, 28.460498941515414, 29.546573405388315, 31.016124838541646, 29.732137494637012, 33.24154027718932, 30.066592756745816, 28.071337695236398, 28.284271247461902, 27.892651361962706, 23.769728648009426, 26.627053911388696, 21.095023109728988, 25.45584412271571, 27.80287754891569, 25.0]","[-2.105751400580993, 1.5707963267948966, 0.668289418830584, 0.5404195002705842, 0.27829965900511133, 0.0, 0.04164257909858842, -0.04164257909858842, -0.07982998571223732, -0.07982998571223732, -0.07677189126977804, 0.11065722117389565, -0.039978687123290044, 0.04164257909858842, 0.039978687123290044, 0.04345089539153084, 0.13552771398550073, 0.09065988720074511, -0.20749622643520266, -0.27094685033842053, -0.6435011087932844, -0.6823165548747481, -0.7853981633974483, -0.9272952180016122, -0.9197196053504169, -1.0121970114513341, -1.047518004662921, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9420000403794636, 0.8519663271732721, 0.8519663271732721, 0.7188299996216245, 0.3217505543966422, -0.11065722117389565, -0.2662520491509254, -0.6947382761967031, -0.5880026035475675, -0.5247957716501074, -0.35877067027057225, -0.3217505543966422, -0.4182243295792291, -0.3625442372645076, -0.3430239404207034, -0.12062366858010272, -0.06656816377582381, -0.07130746478529032, 0.14189705460416394, 0.2536740961386427, 0.388318718172466, 0.5984188934785372, 0.5485494024505281, 0.7853981633974483, 0.9129077216126865, 0.9272952180016122]"
609.111,-52,2.63744157,6.14498332,"[-108, 8, -20, -21, -22, -23, -23, -25, -24, -25, -26, -27, -25, -25, -26, -23, -23, -22, -19, -19, -15, -17, -15, -14, -15, -14, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -9, -8, -9, -10, -9, -11, -12, -15, -19, -25, -28, -27, -30, -28, -34, -31, -29, -29, -27, -24, -23, -19, -18, -18, -17]","[-64, 0, 13, 11, 4, -1, -1, -2, -4, -4, -4, 1, -3, 0, 0, -2, 0, 0, -5, -7, -14, -14, -18, -21, -22, -26, -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 8, 7, 1, -2, -4, -10, -11, -12, -10, -11, -12, -12, -11, -5, -4, -2, 3, 6, 8, 14, 10, 17, 21, 21]","[125.53883861180172, 8.0, 23.853720883753127, 23.706539182259394, 22.360679774997898, 23.021728866442675, 23.021728866442675, 25.079872407968907, 24.331050121192877, 25.317977802344327, 26.30589287593181, 27.018512172212592, 25.179356624028344, 25.0, 26.0, 23.08679276123039, 23.0, 22.0, 19.6468827043885, 20.248456731316587, 20.518284528683193, 22.02271554554524, 23.430749027719962, 25.238858928247925, 26.627053911388696, 29.5296461204668, 31.304951684997057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.212670403551895, 11.40175425099138, 11.313708498984761, 11.40175425099138, 10.04987562112089, 9.219544457292887, 11.704699910719626, 15.620499351813308, 18.601075237738275, 22.47220505424423, 26.92582403567252, 30.083217912982647, 29.546573405388315, 32.31098884280702, 30.083217912982647, 34.36568055487916, 31.25699921617557, 29.068883707497267, 29.154759474226502, 27.65863337187866, 25.298221281347036, 26.92582403567252, 21.470910553583888, 24.758836806279895, 27.65863337187866, 27.018512172212592]","[-2.105751400580993, 1.5707963267948966, -0.9944211062037129, -1.0882830317724197, -1.3909428270024184, -1.6142472221864275, -1.6142472221864275, -1.6506263125071339, -1.7359450042095235, -1.729451588981298, -1.7234456551901618, -1.5337762109209665, -1.690225252813235, -1.5707963267948966, -1.5707963267948966, -1.6575346654708818, -1.5707963267948966, -1.5707963267948966, -1.8281200417659853, -1.923786714621807, -2.321725389192837, -2.2597207150097582, -2.44685437739309, -2.5535900500422257, -2.543173760111256, -2.647651284670212, -2.677945044588987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.6857295109062863, -0.9097531579442097, -0.7853981633974483, -0.9097531579442097, -1.4711276743037347, -1.7894652726688385, -1.9195673303788037, -2.2655346029916, -2.20354516179708, -2.1341125882868646, -1.9513027039072615, -1.9451299428024806, -1.9890206563741257, -1.9513027039072615, -1.9451299428024806, -1.716808584506172, -1.6991195544806914, -1.6396528160959412, -1.4677147182721964, -1.3521273809209546, -1.2490457723982544, -1.0240074859056494, -1.0863183977578734, -0.8139618212362083, -0.7086262721276703, -0.6805212246672144]"
609.118,-52,2.657329218,6.169961484,"[-108, 8, -13, -9, -2, 5, 5, 5, 8, 7, 9, 3, 7, 5, 5, 5, 3, 4, 9, 10, 17, 18, 21, 26, 27, 30, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -8, -9, -8, -2, 2, 5, 12, 13, 16, 15, 16, 18, 18, 16, 10, 8, 8, 2, -2, -6, -11, -9, -17, -21, -20]","[-64, 0, -24, -25, -26, -25, -26, -27, -26, -28, -28, -31, -28, -26, -28, -25, -26, -25, -20, -19, -14, -15, -13, -11, -12, -9, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -10, -11, -11, -11, -10, -12, -12, -15, -19, -25, -28, -28, -31, -29, -36, -33, -32, -33, -31, -28, -28, -24, -25, -25, -23]","[125.53883861180172, 8.0, 27.294688127912362, 26.570660511172846, 26.076809620810597, 25.495097567963924, 26.476404589747453, 27.459060435491963, 27.202941017470888, 28.861739379323623, 29.410882339705484, 31.144823004794873, 28.861739379323623, 26.476404589747453, 28.442925306655784, 25.495097567963924, 26.1725046566048, 25.317977802344327, 21.93171219946131, 21.470910553583888, 22.02271554554524, 23.430749027719962, 24.698178070456937, 28.231188426986208, 29.546573405388315, 31.32091952673165, 33.24154027718932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.278820596099706, 12.806248474865697, 14.212670403551895, 13.601470508735444, 11.180339887498949, 10.198039027185569, 13.0, 16.97056274847714, 19.849433241279208, 24.839484696748443, 29.154759474226502, 32.2490309931942, 33.28663395418648, 35.84689665786984, 33.12099032335839, 37.36308338453881, 33.95585369269929, 32.984845004941285, 33.06055050963308, 31.064449134018133, 28.635642126552707, 30.083217912982647, 25.632011235952593, 30.23243291566195, 32.64965543462902, 30.479501308256342]","[-2.105751400580993, 1.5707963267948966, -2.645169900184911, -2.796037073008081, -3.064820762320015, 2.9441970937399127, 2.9516043656710775, 2.958481836327309, 2.843093722003614, 2.896613990462929, 2.8305943729842524, 3.0451188784072065, 2.896613990462929, 2.9516043656710775, 2.964883797519757, 2.9441970937399127, 3.026716048172894, 2.9829373914033916, 2.7187387274568526, 2.65711472455277, 2.2597207150097582, 2.2655346029916, 2.125103822996448, 1.9710369838288708, 1.9890206563741257, 1.8622531212727638, 1.8449637779145553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.399645385583876, -2.4668517113662407, -2.455863142683507, -2.5127963671743605, -2.961739153797315, 2.9441970937399127, 2.746801533890032, 2.356194490192345, 2.427501954977635, 2.4416997838705496, 2.601173153319209, 2.62244653934327, 2.5702551737561663, 2.61552623459303, 2.6374266921106404, 2.8706458032513726, 2.9037567261323427, 2.896613990462929, 3.0810606338076862, -3.0771658141642395, -2.930499320367047, -2.7672590375822095, -2.782821983319221, -2.5444159954971157, -2.44293282886833, -2.425849063920913]"
611.082,-52,2.675796289,6.190953835,"[118, 38, -22, -20, -15, -10, -10, -10, -8, -10, -9, -14, -11, -12, -13, -11, -13, -12, -5, -4, 4, 3, 7, 11, 12, 15, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -11, -12, -11, -7, -3, -2, 3, 3, 3, -1, -2, 0, -2, -2, -10, -10, -10, -14, -17, -17, -22, -18, -24, -27, -25]","[-30, 0, -11, -13, -18, -21, -21, -23, -24, -24, -25, -24, -24, -22, -22, -21, -20, -19, -19, -19, -20, -21, -22, -22, -23, -24, -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -5, -5, -8, -9, -12, -15, -18, -22, -26, -29, -30, -32, -30, -32, -29, -28, -25, -22, -18, -15, -12, -9, -7, -6]","[121.75385004179539, 38.0, 24.596747752497688, 23.853720883753127, 23.430749027719962, 23.259406699226016, 23.259406699226016, 25.079872407968907, 25.298221281347036, 26.0, 26.570660511172846, 27.784887978899608, 26.40075756488817, 25.059928172283335, 25.553864678361276, 23.706539182259394, 23.853720883753127, 22.47220505424423, 19.6468827043885, 19.4164878389476, 20.396078054371138, 21.213203435596427, 23.08679276123039, 24.596747752497688, 25.942243542145693, 28.30194339616981, 29.410882339705484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.524174696260024, 12.083045973594572, 13.0, 12.083045973594572, 10.63014581273465, 9.486832980505138, 12.165525060596439, 15.297058540778355, 18.24828759089466, 22.20360331117452, 26.019223662515376, 29.068883707497267, 30.0, 32.0624390837628, 30.066592756745816, 33.52610922848042, 30.675723300355934, 29.732137494637012, 28.653097563788805, 27.80287754891569, 24.758836806279895, 26.627053911388696, 21.633307652783937, 25.632011235952593, 27.892651361962706, 25.709920264364882]","[1.8197590325876136, 1.5707963267948966, -2.0344439357957027, -2.14717154738608, -2.44685437739309, -2.6971734436886945, -2.6971734436886945, -2.7314653130483024, -2.819842099193151, -2.746801533890032, -2.796037073008081, -2.6135182051634334, -2.711830374493105, -2.642245931909663, -2.6078844619505315, -2.6590793585673165, -2.5652174329986095, -2.578276392097825, -2.8842689386187046, -2.9340964271545906, 2.9441970937399127, 2.999695598985629, 2.833539872566017, 2.677945044588987, 2.6607053733944572, 2.5829933382462307, 2.525295716193722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.8313987185422376, -1.9974238199217726, -1.965587446494658, -1.9974238199217726, -2.4227626539681686, -2.819842099193151, -2.976443976175166, 2.9441970937399127, 2.976443976175166, 3.0060649396042924, -3.1031500635686053, -3.0727361642887487, 3.141592653589793, -3.079173843593836, -3.0750244898139694, -2.838707785214822, -2.8095331860469077, -2.79856871316909, -2.6311043316730176, -2.483704048407583, -2.384758148031105, -2.169215220273434, -2.158798930342464, -1.9295669970654687, -1.8244704229335393, -1.80634130751576]"
612.102,-52,2.643414697,6.158524902,"[-108, 8, -13, -16, -18, -21, -22, -24, -25, -26, -26, -26, -26, -24, -26, -23, -23, -22, -20, -20, -18, -20, -19, -19, -20, -19, -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -5, -6, -8, -10, -12, -15, -18, -22, -27, -30, -30, -32, -31, -33, -31, -28, -27, -24, -19, -17, -13, -11, -8, -6]","[-64, 0, 18, 17, 10, 5, 5, 5, 3, 4, 4, 8, 5, 7, 8, 6, 8, 8, 2, 0, -7, -7, -12, -15, -17, -20, -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 11, 11, 5, 2, 2, -4, -4, -4, 0, 0, -2, 0, 0, 7, 8, 8, 13, 15, 16, 20, 16, 23, 27, 24]","[125.53883861180172, 8.0, 22.20360331117452, 23.345235059857504, 20.591260281974, 21.587033144922902, 22.561028345356956, 24.515301344262525, 25.179356624028344, 26.30589287593181, 26.30589287593181, 27.202941017470888, 26.476404589747453, 25.0, 27.202941017470888, 23.769728648009426, 24.351591323771842, 23.40939982143925, 20.09975124224178, 20.0, 19.313207915827967, 21.18962010041709, 22.47220505424423, 24.20743687382041, 26.248809496813376, 27.586228448267445, 29.732137494637012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.866068747318506, 12.529964086141668, 12.083045973594572, 12.529964086141668, 9.433981132056603, 10.198039027185569, 12.165525060596439, 15.524174696260024, 18.439088914585774, 22.360679774997898, 27.0, 30.0, 30.066592756745816, 32.0, 31.0, 33.734255586866, 32.01562118716424, 29.120439557122072, 29.966648127543394, 28.30194339616981, 24.839484696748443, 26.248809496813376, 20.615528128088304, 25.495097567963924, 28.160255680657446, 24.73863375370596]","[-2.105751400580993, 1.5707963267948966, -0.625485040239229, -0.7551044034786732, -1.0636978224025597, -1.3370531459259951, -1.3473197256542635, -1.3654009376051293, -1.4513674007765582, -1.4181469983996315, -1.4181469983996315, -1.2722973952087173, -1.380808038876181, -1.2870022175865687, -1.2722973952087173, -1.3156139361740782, -1.2360594894780819, -1.2220253232109897, -1.4711276743037347, -1.5707963267948966, -1.941687615607559, -1.9074711461816238, -2.1341125882868646, -2.2390857456254807, -2.2752903910371143, -2.3818298987140225, -2.403777593469328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3430239404207034, -0.4993467216801301, -0.4266274931268761, -0.4993467216801301, -1.0121970114513341, -1.373400766945016, -1.4056476493802699, -1.8313987185422376, -1.7894652726688385, -1.750649826587375, -1.5707963267948966, -1.5707963267948966, -1.6373644905707205, -1.5707963267948966, -1.5707963267948966, -1.361773383988632, -1.3182420510168371, -1.2924966677897853, -1.1220729827841756, -1.0121970114513341, -0.870903457075653, -0.7044940642422177, -0.6823165548747481, -0.44610554894340365, -0.28805544705062586, -0.24497866312686414]"
